movement_id,artwork_id,artist_id,artwork_title,lender_museum_id,borrower_museum_id,movement_type,start_date,end_date,date_basis,related_exhibition_name,related_exhibition_url,source_type,source_title,source_url,source_date,confidence,notes,last_verified_at
movement_0001735,artwork_0006502,pablo-picasso,Portrait de femme,the-centre-pompidou-paris-france,stadel-museum-frankfurt-germany,loan,1956-10-20,1956-11-25,explicit_dates,Ausgewählte werke aus dem Musée d'Art Moderne- Paris,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007500,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001736,artwork_0006502,pablo-picasso,Portrait de femme,the-centre-pompidou-paris-france,national-gallery-of-modern-art-new-delhi-india,loan,1989-02-06,1989-03-05,explicit_dates,Birth and life of modernity,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007500,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001737,artwork_0006502,pablo-picasso,Portrait de femme,the-centre-pompidou-paris-france,the-national-museum-of-modern-art-kyoto-japan,loan,1996-06-04,1996-08-18,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007500,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001738,artwork_0006502,pablo-picasso,Portrait de femme,the-centre-pompidou-paris-france,museum-of-modern-art-of-paris-paris-france,loan,1998-06-18,1999-09-19,explicit_dates,La Collection du Centre Georges Pompidou : un parcours au Musée d'art moderne de la Ville de Paris,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007500,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001739,artwork_0006502,pablo-picasso,Portrait de femme,the-centre-pompidou-paris-france,galleria-nazionale-d-arte-moderna-e-contemporanea-di-roma-roma-capitale-italy,loan,1998-12-12,1999-03-14,explicit_dates,Picasso 1937-1953. Gli Anni dell'apogeo in Italia (1937-1953),,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007500,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001740,artwork_0006502,pablo-picasso,Portrait de femme,the-centre-pompidou-paris-france,musee-picasso-paris-france,loan,2000-02-15,2001-04-30,explicit_dates,Prêt exceptionnel pour accrochage au Musée Picasso,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007500,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001741,artwork_0006502,pablo-picasso,Portrait de femme,the-centre-pompidou-paris-france,musee-picasso-paris-france,loan,2006-02-15,2006-05-23,explicit_dates,Picasso / Dora Maar : il faisait tellement noir,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007500,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001742,artwork_0006502,pablo-picasso,Portrait de femme,the-centre-pompidou-paris-france,national-gallery-of-victoria-melbourne-australia,loan,2006-06-30,2006-10-08,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007500,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001743,artwork_0006502,pablo-picasso,Portrait de femme,the-centre-pompidou-paris-france,the-national-art-center-tokyo-japan,loan,2007-02-07,2007-05-07,explicit_dates,Paris du monde entier : artistes étrangers à Paris 1900-2005,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007500,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001744,artwork_0006502,pablo-picasso,Portrait de femme,the-centre-pompidou-paris-france,belvedere-landstrae-austria,loan,2007-10-03,2008-01-13,explicit_dates,"Wien-Paris. Van Gogh, Cézanne und österreichs moderne 1880-1960",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007500,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001745,artwork_0006502,pablo-picasso,Portrait de femme,the-centre-pompidou-paris-france,fundacion-mapfre-madrid-spain,loan,2012-09-26,2013-01-06,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007500,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001746,artwork_0006502,pablo-picasso,Portrait de femme,the-centre-pompidou-paris-france,musee-picasso-paris-france,loan,2017-10-24,2018-01-27,explicit_dates,Picasso 1947. Un don majeur au Musée national d'art moderne,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007500,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001747,artwork_0006502,pablo-picasso,Portrait de femme,the-centre-pompidou-paris-france,centre-pompidou-metz-metz-france,loan,2018-04-28,2018-08-20,explicit_dates,Couples modernes,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007500,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001748,artwork_0006502,pablo-picasso,Portrait de femme,the-centre-pompidou-paris-france,centre-pompidou-malaga-malaga-spain,loan,2020-03-12,2022-02-28,explicit_dates,CPPMalaga : De Miro à Barcelo. Un siècle d'art espagnol (accrochage 3),,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007500,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001749,artwork_0006502,pablo-picasso,Portrait de femme,the-centre-pompidou-paris-france,national-gallery-of-victoria-melbourne-australia,loan,2022-06-10,2022-10-09,explicit_dates,The Picasso Century,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000007500,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001750,artwork_0006503,pablo-picasso,Trois femmes,the-centre-pompidou-paris-france,palais-galliera-paris-france,loan,1969-03-14,1969-03-20,explicit_dates,Présentation du legs Marguerite Savary,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000019458,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001751,artwork_0006503,pablo-picasso,Trois femmes,the-centre-pompidou-paris-france,national-gallery-of-victoria-melbourne-australia,loan,2022-06-10,2022-10-09,explicit_dates,The Picasso Century,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000019458,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001752,artwork_0006504,pablo-picasso,Tête de femme,the-centre-pompidou-paris-france,musee-goya-castres-france,loan,1987-06-26,1987-08-29,explicit_dates,Picasso chez Goya,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000027405,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001753,artwork_0006504,pablo-picasso,Tête de femme,the-centre-pompidou-paris-france,museu-picasso-barcelona-spain,loan,2003-02-17,2003-06-01,explicit_dates,Picasso : de la caricatura a las metamorfosis de estilo,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000027405,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001754,artwork_0006504,pablo-picasso,Tête de femme,the-centre-pompidou-paris-france,zentrum-paul-klee-bern-switzerland,loan,2016-11-18,2017-03-12,explicit_dates,Paul Klee et les Surréalistes,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000027405,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001755,artwork_0006505,pablo-picasso,Le Chapeau à fleurs,the-centre-pompidou-paris-france,museum-ludwig-cologne-germany,loan,1988-04-27,1988-06-19,explicit_dates,Picasso im Zweiten Weltkrig 1939 bis 1945,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011558,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001756,artwork_0006505,pablo-picasso,Le Chapeau à fleurs,the-centre-pompidou-paris-france,the-museum-of-modern-art-new-york-city-us,loan,1989-10-28,1989-12-17,explicit_dates,Collection Kahnweiler-Leiris,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011558,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001757,artwork_0006505,pablo-picasso,Le Chapeau à fleurs,the-centre-pompidou-paris-france,seibu-museum-of-art-tokyo-japan,loan,1990-01-02,1990-01-31,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011558,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001758,artwork_0006505,pablo-picasso,Le Chapeau à fleurs,the-centre-pompidou-paris-france,shizuoka-prefectural-museum-of-art-shizuoka-japan,loan,1990-02-17,1990-03-25,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011558,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001759,artwork_0006505,pablo-picasso,Le Chapeau à fleurs,the-centre-pompidou-paris-france,meguro-museum-of-art-tokyo-japan,loan,1990-04-21,1990-05-27,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011558,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001760,artwork_0006505,pablo-picasso,Le Chapeau à fleurs,the-centre-pompidou-paris-france,daimaru-museum-umeda-osaka-japan,loan,1990-05-30,1990-06-11,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011558,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001761,artwork_0006505,pablo-picasso,Le Chapeau à fleurs,the-centre-pompidou-paris-france,museum-kunstpalast-dusseldorf-germany,loan,1994-12-03,1995-03-19,explicit_dates,"Die Sammlung Kahnweiler : von Gris, Braque, Léger und Klee bis Picasso",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011558,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001762,artwork_0006505,pablo-picasso,Le Chapeau à fleurs,the-centre-pompidou-paris-france,kinsky-palace-prague-czech-republic,loan,1996-05-23,1996-08-30,explicit_dates,"Daniel-Henry Kahnweiler : jeho galerie, jeho umelci",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011558,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001763,artwork_0006505,pablo-picasso,Le Chapeau à fleurs,the-centre-pompidou-paris-france,museum-of-modern-art-of-paris-paris-france,loan,1998-06-18,1999-09-19,explicit_dates,La Collection du Centre Georges Pompidou : un parcours au Musée d'art moderne de la Ville de Paris,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011558,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001764,artwork_0006505,pablo-picasso,Le Chapeau à fleurs,the-centre-pompidou-paris-france,museu-picasso-barcelona-spain,loan,2003-02-17,2003-06-01,explicit_dates,Picasso : de la caricatura a las metamorfosis de estilo,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011558,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001765,artwork_0006505,pablo-picasso,Le Chapeau à fleurs,the-centre-pompidou-paris-france,fundacion-mapfre-madrid-spain,loan,2012-09-26,2013-01-06,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011558,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001766,artwork_0006505,pablo-picasso,Le Chapeau à fleurs,the-centre-pompidou-paris-france,centre-pompidou-malaga-malaga-spain,loan,2015-03-28,2017-10-29,explicit_dates,"CPPMalaga : La Coleccion, Obras maestras del Centre Pompidou Málaga / The Collection, Masterpieces of the Centre Pompidou in Málaga (accrochage 1)",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011558,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001767,artwork_0006505,pablo-picasso,Le Chapeau à fleurs,the-centre-pompidou-paris-france,museu-picasso-barcelona-spain,loan,2022-12-01,2023-03-19,explicit_dates,Co-organisation - Daniel-Henri Kahnweiler (Picasso Celebration 1973-2023),,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011558,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001768,artwork_0006506,pablo-picasso,Madame Paul Eluard,the-centre-pompidou-paris-france,the-cleveland-museum-of-art-cleveland-us,loan,1966-06-06,1966-07-31,explicit_dates,Fifty Years of Modern Art : 1916-1966,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011483,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001769,artwork_0006506,pablo-picasso,Madame Paul Eluard,the-centre-pompidou-paris-france,fondation-maeght-saint-paul-de-vence-france,loan,1971-04-05,1971-06-05,explicit_dates,René Char,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011483,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001770,artwork_0006506,pablo-picasso,Madame Paul Eluard,the-centre-pompidou-paris-france,the-museum-of-modern-art-new-york-city-us,loan,1996-04-28,1996-09-17,explicit_dates,Picasso and Portraiture : Representation and Transformation,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011483,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001771,artwork_0006506,pablo-picasso,Madame Paul Eluard,the-centre-pompidou-paris-france,grand-palais-paris-france,loan,1996-10-15,1997-01-20,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011483,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001772,artwork_0006506,pablo-picasso,Madame Paul Eluard,the-centre-pompidou-paris-france,musee-picasso-paris-france,loan,2006-02-15,2006-05-23,explicit_dates,Picasso / Dora Maar : il faisait tellement noir,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011483,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001773,artwork_0006506,pablo-picasso,Madame Paul Eluard,the-centre-pompidou-paris-france,thyssen-bornemisza-museum-madrid-spain,loan,2007-02-06,2007-05-20,explicit_dates,The Mirror and the Mask: Portraiture in the Age of Picasso,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011483,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001774,artwork_0006506,pablo-picasso,Madame Paul Eluard,the-centre-pompidou-paris-france,kimbell-art-museum-fort-worth-us,loan,2007-06-17,2007-09-16,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011483,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001775,artwork_0006506,pablo-picasso,Madame Paul Eluard,the-centre-pompidou-paris-france,grand-palais-paris-france,loan,2008-10-08,2009-02-02,explicit_dates,Picasso et les Maîtres,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011483,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001776,artwork_0006506,pablo-picasso,Madame Paul Eluard,the-centre-pompidou-paris-france,museu-picasso-barcelona-spain,loan,2017-03-02,2017-06-25,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011483,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001777,artwork_0006506,pablo-picasso,Madame Paul Eluard,the-centre-pompidou-paris-france,kunstsammlung-nordrhein-westfalen-dusseldorf-germany,loan,2020-02-15,2020-06-14,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011483,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001778,artwork_0006506,pablo-picasso,Madame Paul Eluard,the-centre-pompidou-paris-france,musee-picasso-paris-france,loan,2024-03-12,2026-08-31,explicit_dates,Prêt Longue durée - Accrochage,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000011483,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001779,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,bozar-brussels-belgium,loan,1944-10-06,1944-11-05,explicit_dates,"Exposition Pablo Picasso, Salon d'Automne",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001780,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,stedelijk-museum-amsterdam-netherlands,loan,1952-04-18,1952-05-26,explicit_dates,Cent chefs d'oeuvre du musée d'art moderne de Paris,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001781,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,bozar-brussels-belgium,loan,1952-05-31,1952-07-14,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001782,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,art-institute-of-chicago-us,loan,1957-10-29,1957-12-08,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001783,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,grand-palais-paris-france,loan,1966-11-18,1967-02-12,explicit_dates,Hommage à Picasso,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001784,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,stedelijk-museum-amsterdam-netherlands,loan,1967-03-04,1967-04-30,explicit_dates,Picasso,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001785,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,the-museum-of-modern-art-new-york-city-us,loan,1980-05-22,1980-09-16,explicit_dates,"Pablo Picasso, a retrospective",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001786,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,museum-ludwig-cologne-germany,loan,1988-04-27,1988-06-19,explicit_dates,Picasso im Zweiten Weltkrig 1939 bis 1945,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001787,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,kunsthalle-munich-munich-germany,loan,1993-03-13,1993-06-06,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001788,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,hamburger-kunsthalle-hamburg-germany,loan,1993-06-18,1993-08-29,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001789,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,hamburger-kunsthalle-hamburg-germany,loan,1993-06-20,1993-08-30,explicit_dates,Picasso: die Zeit nach Guernica 1937-1973,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001790,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,kimbell-art-museum-fort-worth-us,loan,1999-01-31,1999-05-02,explicit_dates,Matisse and Picasso : A Gentle Rivalry,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001791,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,tate-britain-london-uk,loan,2002-05-11,2002-08-18,explicit_dates,Matisse Picasso,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001792,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,grand-palais-paris-france,loan,2002-09-17,2003-01-06,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001793,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,the-museum-of-modern-art-new-york-city-us,loan,2003-02-13,2003-05-19,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001794,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,musee-picasso-paris-france,loan,2006-02-15,2006-05-23,explicit_dates,Picasso / Dora Maar : il faisait tellement noir,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001795,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,museo-nacional-del-prado-madrid-spain,loan,2006-06-05,2006-09-24,explicit_dates,Picasso : tradicion y vanguardia,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001796,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,centre-pompidou-metz-metz-france,loan,2010-05-09,2011-08-30,explicit_dates,Chefs-d'oeuvre ?,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001797,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,museum-of-modern-art-of-paris-paris-france,loan,2012-10-12,2013-02-17,explicit_dates,L'art en guerre. France 1938-1947,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001798,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,musee-picasso-paris-france,loan,2017-10-24,2018-01-27,explicit_dates,Picasso 1947. Un don majeur au Musée national d'art moderne,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001799,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,la-piscine-museum-of-art-and-industry-roubaix-france,loan,2018-10-20,2019-01-20,explicit_dates,Picasso : L'Homme au mouton,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001800,artwork_0006507,pablo-picasso,L'Aubade,the-centre-pompidou-paris-france,musee-picasso-paris-france,loan,2024-03-12,2026-08-31,explicit_dates,Prêt Longue durée - Accrochage,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000015444,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001801,artwork_0006508,pablo-picasso,Sculpteur,the-centre-pompidou-paris-france,palais-galliera-paris-france,loan,1969-03-14,1969-03-20,explicit_dates,Présentation du legs Marguerite Savary,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000031398,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001802,artwork_0006508,pablo-picasso,Sculpteur,the-centre-pompidou-paris-france,kunstmuseum-pablo-picasso-munster-germany,loan,2010-08-28,2010-11-21,explicit_dates,Pablo Picasso. Im Atelier des Künstlers,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000031398,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
